"","method","cor","Rank_pcc","edistance_score","Rank_edistance","mse_score","Rank_mse","sym_score","Rank_sym","ac_score","ac_rank","Rank","DataSet","op"
"294","trainMean",0.8011,1,0.988724945815728,3,0.978811607554123,3,0.983591271469109,3,0.93805695620974,2.5,3,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL460499_3.0+3.0_3"
"295","baseMLP",0.7044,3,0.93069876454622,3,0.880568356374808,3,0.776690248929428,4,0.823089342462614,3.25,3,"sciplex3_comb","A549_CHEMBL483254+CHEMBL4297436_3.0+3.0_3"
"296","baseReg",0.9865,1,1,1,1,1,1,1,0.996625,1,1,"sciplex3_comb","A549_CHEMBL483254+CHEMBL4297436_3.0+3.0_3"
"297","baseControl",0.00990000000000002,6,0.907073830842667,4,0.837941628264209,4,0.914854499780462,3,0.667442489721834,4.25,4,"sciplex3_comb","A549_CHEMBL483254+CHEMBL4297436_3.0+3.0_3"
"298","CPA",0.1873,5,0,6,0,6,0,6,0.046825,5.75,6,"sciplex3_comb","A549_CHEMBL483254+CHEMBL4297436_3.0+3.0_3"
"299","PRnet",0.612363636363636,4,0.673788278491271,5,0.716094691133212,5,0.634370128304895,5,0.659154183573254,4.75,5,"sciplex3_comb","A549_CHEMBL483254+CHEMBL4297436_3.0+3.0_3"
"300","trainMean",0.976,2,0.989419867095124,2,0.981950844854071,2,0.916261673708821,2,0.965908096414504,2,2,"sciplex3_comb","A549_CHEMBL483254+CHEMBL4297436_3.0+3.0_3"
"301","baseMLP",0.6983,3,0.931564332234959,3,0.882597206493016,3,0.825903422817575,4,0.834591240386388,3.25,3,"sciplex3_comb","A549_CHEMBL483254+CHEMBL601719_3.0+3.0_3"
"302","baseReg",0.9743,1,0.995873362107641,2,0.993204983012458,2,0.972810460252498,2,0.984047201343149,1.75,2,"sciplex3_comb","A549_CHEMBL483254+CHEMBL601719_3.0+3.0_3"
"303","baseControl",-0.0182,6,0.896296468185826,4,0.81917704794262,4,0.878960014155015,3,0.644058382570865,4.25,4,"sciplex3_comb","A549_CHEMBL483254+CHEMBL601719_3.0+3.0_3"
"304","CPA",0.1777,5,0,6,0,6,0,6,0.044425,5.75,6,"sciplex3_comb","A549_CHEMBL483254+CHEMBL601719_3.0+3.0_3"
"305","PRnet",0.612363636363636,4,0.673788278491271,5,0.716094691133212,5,0.634370128304895,5,0.659154183573254,4.75,5,"sciplex3_comb","A549_CHEMBL483254+CHEMBL601719_3.0+3.0_3"
"306","trainMean",0.9532,2,1,1,1,1,1,1,0.9883,1.25,1,"sciplex3_comb","A549_CHEMBL483254+CHEMBL601719_3.0+3.0_3"
"307","baseMLP",0.2418,3,0.924164538414142,4,0.854983467170524,4,0.86180162396782,4,0.720687407388122,3.75,4,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL4297436_3.0+3.0_3"
"308","baseReg",0.7877,1,1,1,1,1,0.995158265096595,2,0.945714566274149,1.25,1,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL4297436_3.0+3.0_3"
"309","baseControl",0.0295,4,0.996884368937746,2,0.994331601322626,2,1,1,0.755178992565093,2.25,2,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL4297436_3.0+3.0_3"
"310","CPA",0.00600000000000001,5,0,6,0,6,0.154901057034715,5,0.0402252642586788,5.5,5,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL4297436_3.0+3.0_3"
"311","PRnet",-0.0291999999999999,6,0.816084145988326,5,0.625413320736892,5,0,6,0.353074366681304,5.5,5,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL4297436_3.0+3.0_3"
"312","trainMean",0.7414,2,0.982397011084331,3,0.966461974492206,3,0.982156561963324,3,0.918103886884965,2.75,3,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL4297436_3.0+3.0_3"
"313","baseMLP",0.6809,3,0.958780719147709,3,0.920963855421687,3,0.948090199923987,4,0.877183693623346,3.25,3,"sciplex3_comb","A549_CHEMBL483254+CHEMBL116438_3.0+3.0_3"
"314","baseReg",0.934,2,0.984667659920026,2,0.971084337349398,2,0.987987609839912,2,0.969434901777334,2,2,"sciplex3_comb","A549_CHEMBL483254+CHEMBL116438_3.0+3.0_3"
"315","baseControl",0.0125999999999999,6,0.91335368255652,4,0.830843373493976,4,0.9509773903652,3,0.676943611603924,4.25,4,"sciplex3_comb","A549_CHEMBL483254+CHEMBL116438_3.0+3.0_3"
"316","CPA",0.2359,5,0,6,0,6,0.263506434304615,5,0.124851608576154,5.5,6,"sciplex3_comb","A549_CHEMBL483254+CHEMBL116438_3.0+3.0_3"
"317","PRnet",0.2721,4,0.665573647829331,5,0.327228915662651,5,0,6,0.316225640872995,5,5,"sciplex3_comb","A549_CHEMBL483254+CHEMBL116438_3.0+3.0_3"
"318","trainMean",0.9742,1,1,1,1,1,1,1,0.99355,1,1,"sciplex3_comb","A549_CHEMBL483254+CHEMBL116438_3.0+3.0_3"
"319","baseMLP",0.2716,3,0.916332912945668,4,0.8415572657311,4,0.793770953983582,4,0.705815283165087,3.75,4,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL1421_3.0+3.0_3"
"320","baseReg",0.6181,2,0.99365796918672,2,0.988229968311453,2,0.983561225437834,2,0.895887290734002,2,1,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL1421_3.0+3.0_3"
"321","baseControl",-0.0389999999999999,6,1,1,1,1,1,1,0.74025,2.25,2,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL1421_3.0+3.0_3"
"322","CPA",0.0758,5,0,6,0,6,0.104442808409261,5,0.0450607021023152,5.5,6,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL1421_3.0+3.0_3"
"323","PRnet",0.108,4,0.827011895834754,5,0.654142145767316,5,0,6,0.397288510400517,5,5,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL1421_3.0+3.0_3"
"324","trainMean",0.7164,1,0.983457887381553,3,0.969216840199185,3,0.982687690314311,3,0.912940604473762,2.5,3,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL1421_3.0+3.0_3"
"325","baseMLP",0.4294,4,0.952787850500844,4,0.913217623497997,4,0.975259930605336,4,0.817666351151044,4,4,"sciplex3_comb","A549_CHEMBL4297436+CHEMBL383824_3.0+3.0_3"
"326","baseReg",0.7255,2,1,1,1,1,0.9914333065674,2,0.92923332664185,1.5,1,"sciplex3_comb","A549_CHEMBL4297436+CHEMBL383824_3.0+3.0_3"
"327","baseControl",0.0147,6,0.991964114120139,2,0.985758789497107,2,1,1,0.748105725904312,2.75,3,"sciplex3_comb","A549_CHEMBL4297436+CHEMBL383824_3.0+3.0_3"
"328","CPA",0.0790999999999999,5,0,6,0,6,0,6,0.019775,5.75,6,"sciplex3_comb","A549_CHEMBL4297436+CHEMBL383824_3.0+3.0_3"
"329","PRnet",0.612363636363636,3,0.673788278491271,5,0.716094691133212,5,0.634370128304895,5,0.659154183573254,4.5,5,"sciplex3_comb","A549_CHEMBL4297436+CHEMBL383824_3.0+3.0_3"
"330","trainMean",0.8323,1,0.973343245315216,3,0.950600801068091,3,0.97574035065632,3,0.932996099259907,2.5,2,"sciplex3_comb","A549_CHEMBL4297436+CHEMBL383824_3.0+3.0_3"
"331","baseMLP",0.5903,3,0.912893655913294,4,0.837679856115108,4,0.761191495847843,4,0.775516251969061,3.75,3,"sciplex3_comb","A549_CHEMBL356066+CHEMBL1421_3.0+3.0_3"
"332","baseReg",0.9299,1,1,1,1,1,1,1,0.982475,1,1,"sciplex3_comb","A549_CHEMBL356066+CHEMBL1421_3.0+3.0_3"
"333","baseControl",0.0649999999999999,6,0.943436116995672,3,0.89523381294964,3,0.986852196944998,3,0.722630531722578,3.75,3,"sciplex3_comb","A549_CHEMBL356066+CHEMBL1421_3.0+3.0_3"
"334","CPA",0.226,5,0,6,0,6,0.302439510403383,5,0.132109877600846,5.5,6,"sciplex3_comb","A549_CHEMBL356066+CHEMBL1421_3.0+3.0_3"
"335","PRnet",0.4509,4,0.859623006406219,5,0.772931654676259,5,0,6,0.52086366527062,5,5,"sciplex3_comb","A549_CHEMBL356066+CHEMBL1421_3.0+3.0_3"
"336","trainMean",0.8383,2,0.984015200191699,2,0.970323741007194,2,0.999457883936389,2,0.948024206283821,2,2,"sciplex3_comb","A549_CHEMBL356066+CHEMBL1421_3.0+3.0_3"
"337","baseMLP",-0.3849,6,0.733651381915532,4,0.421618562535371,5,0,6,0.192592486112726,5.25,5,"sciplex3_comb","A549_CHEMBL4297436_3.0_3"
"338","baseReg",-0.0103,4,0.957485018530339,3,0.912846632710809,3,0.947203509117878,3,0.701808790089757,3.25,3,"sciplex3_comb","A549_CHEMBL4297436_3.0_3"
"339","baseControl",0.00139999999999996,3,1,1,1,1,1,1,0.75035,1.5,1,"sciplex3_comb","A549_CHEMBL4297436_3.0_3"
"340","CPA",-0.2606,5,0,6,0,6,0.105082680291926,5,-0.0388793299270185,5.5,6,"sciplex3_comb","A549_CHEMBL4297436_3.0_3"
"341","PRnet",0.612363636363636,1,0.673788278491271,5,0.716094691133212,4,0.634370128304895,4,0.659154183573254,3.5,4,"sciplex3_comb","A549_CHEMBL4297436_3.0_3"
"342","trainMean",0.00570000000000004,2,0.974757771786248,2,0.949066213921901,2,0.968934391609724,2,0.724614594329469,2,2,"sciplex3_comb","A549_CHEMBL4297436_3.0_3"
"343","baseMLP",0.0958,3,0.975077831106499,4,0.955930807248764,4,0.969967426590276,4,0.749194016236385,3.75,4,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL116438_3.0+3.0_3"
"344","baseReg",0.436,2,1,1,1,1,0.99550993152303,2,0.857877482880757,1.5,1,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL116438_3.0+3.0_3"
"345","baseControl",-0.00550000000000006,5,0.999381810221819,2,0.998764415156507,2,1,1,0.748161556344581,2.5,2,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL116438_3.0+3.0_3"
"346","CPA",-0.000199999999999978,4,0,6,0,6,0.12864962727821,5,0.0321124068195525,5.25,5,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL116438_3.0+3.0_3"
"347","PRnet",-0.0282,6,0.849719078349981,5,0.720345963756178,5,0,6,0.38546626052654,5.5,6,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL116438_3.0+3.0_3"
"348","trainMean",0.7671,1,0.985978239719808,3,0.974876441515651,3,0.97432788236475,3,0.925570640900052,2.5,2,"sciplex3_comb","A549_CHEMBL1213492+CHEMBL116438_3.0+3.0_3"
"349","baseMLP",0.1356,4,0.664805187738971,5,0.216727716727717,5,0,6,0.254283226116672,5,5,"sciplex3_comb","A549_CHEMBL1421_3.0_3"
"350","baseReg",0.2072,3,0.927676844620095,3,0.840659340659341,3,0.907388011931779,3,0.720731049302804,3,3,"sciplex3_comb","A549_CHEMBL1421_3.0_3"
"351","baseControl",0.00780000000000003,6,1,1,1,1,1,1,0.75195,2.25,2,"sciplex3_comb","A549_CHEMBL1421_3.0_3"
"352","CPA",0.1191,5,0,6,0,6,0.208352870214857,5,0.0818632175537143,5.5,6,"sciplex3_comb","A549_CHEMBL1421_3.0_3"
"353","PRnet",0.612363636363636,1,0.673788278491271,4,0.716094691133212,4,0.634370128304895,4,0.659154183573254,3.25,4,"sciplex3_comb","A549_CHEMBL1421_3.0_3"
"354","trainMean",0.2561,2,0.982561619239349,2,0.962148962148962,2,0.975224834986744,2,0.794008854093764,2,1,"sciplex3_comb","A549_CHEMBL1421_3.0_3"
